,datetime,Usage_kWh,Motor_and_Transformer_Load_kVarh,NSM,WeekStatus,Day_of_week,Load_Type
328,04/01/2018 10:15,81.107,38.95,36900,Weekday,Thursday,Maximum_Load
329,04/01/2018 10:30,62.829,30.89,37800,Weekday,Thursday,Maximum_Load
330,04/01/2018 10:45,83.7265,41.04,38700,Weekday,Thursday,Maximum_Load
331,04/01/2018 11:00,50.94050000000001,28.94,39600,Weekday,Thursday,Maximum_Load
332,04/01/2018 11:15,68.12,59.04,40500,Weekday,Thursday,Maximum_Load
333,04/01/2018 11:30,85.68950000000001,61.2,41400,Weekday,Thursday,Maximum_Load
334,04/01/2018 11:45,73.5215,60.19,42300,Weekday,Thursday,Maximum_Load
335,04/01/2018 12:00,83.23250000000002,60.55,43200,Weekday,Thursday,Maximum_Load
336,04/01/2018 12:15,9.1975,3.78,44100,Weekday,Thursday,Medium_Load
337,04/01/2018 12:30,5.1025,0.0,45000,Weekday,Thursday,Medium_Load
338,04/01/2018 12:45,4.563,0.0,45900,Weekday,Thursday,Medium_Load
339,04/01/2018 13:00,4.9595,0.07,46800,Weekday,Thursday,Medium_Load
340,04/01/2018 13:15,50.94050000000001,21.24,47700,Weekday,Thursday,Medium_Load
341,04/01/2018 13:30,88.02950000000001,51.95,48600,Weekday,Thursday,Medium_Load
342,04/01/2018 13:45,68.328,33.66,49500,Weekday,Thursday,Medium_Load
343,04/01/2018 14:00,78.39,41.4,50400,Weekday,Thursday,Medium_Load
344,04/01/2018 14:15,76.6805,41.72,51300,Weekday,Thursday,Medium_Load
345,04/01/2018 14:30,79.25450000000001,43.56,52200,Weekday,Thursday,Medium_Load
346,04/01/2018 14:45,78.6955,44.35,53100,Weekday,Thursday,Medium_Load
347,04/01/2018 15:00,75.02300000000001,38.45,54000,Weekday,Thursday,Medium_Load
348,04/01/2018 15:15,75.0685,41.15,54900,Weekday,Thursday,Medium_Load
349,04/01/2018 15:30,66.248,39.06,55800,Weekday,Thursday,Medium_Load
350,04/01/2018 15:45,89.739,51.8,56700,Weekday,Thursday,Medium_Load
351,04/01/2018 16:00,77.311,49.97,57600,Weekday,Thursday,Medium_Load
352,04/01/2018 16:15,93.7885,54.94,58500,Weekday,Thursday,Medium_Load
353,04/01/2018 16:30,57.3755,28.73,59400,Weekday,Thursday,Medium_Load
354,04/01/2018 16:45,77.9935,38.99,60300,Weekday,Thursday,Medium_Load
355,04/01/2018 17:00,63.4595,37.26,61200,Weekday,Thursday,Medium_Load
356,04/01/2018 17:15,84.89650000000002,43.88,62100,Weekday,Thursday,Maximum_Load
357,04/01/2018 17:30,79.32600000000001,51.44,63000,Weekday,Thursday,Maximum_Load
358,04/01/2018 17:45,27.989,1.94,63900,Weekday,Thursday,Maximum_Load
359,04/01/2018 18:00,42.497,7.09,64800,Weekday,Thursday,Maximum_Load
360,04/01/2018 18:15,25.811500000000002,16.24,65700,Weekday,Thursday,Maximum_Load
361,04/01/2018 18:30,33.533500000000004,33.34,66600,Weekday,Thursday,Maximum_Load
362,04/01/2018 18:45,30.16,15.26,67500,Weekday,Thursday,Maximum_Load
363,04/01/2018 19:00,43.66700000000001,28.55,68400,Weekday,Thursday,Maximum_Load
364,04/01/2018 19:15,34.7035,18.0,69300,Weekday,Thursday,Maximum_Load
365,04/01/2018 19:30,34.281000000000006,16.31,70200,Weekday,Thursday,Maximum_Load
366,04/01/2018 19:45,45.396,38.88,71100,Weekday,Thursday,Maximum_Load
367,04/01/2018 20:00,33.254,17.93,72000,Weekday,Thursday,Maximum_Load
368,04/01/2018 20:15,41.977000000000004,28.58,72900,Weekday,Thursday,Medium_Load
369,04/01/2018 20:30,45.045,39.92,73800,Weekday,Thursday,Medium_Load
370,04/01/2018 20:45,30.303,11.99,74700,Weekday,Thursday,Medium_Load
371,04/01/2018 21:00,23.543,3.1,75600,Weekday,Thursday,Medium_Load
372,04/01/2018 21:15,5.382,0.0,76500,Weekday,Thursday,Medium_Load
373,04/01/2018 21:30,3.9520000000000004,0.0,77400,Weekday,Thursday,Medium_Load
374,04/01/2018 21:45,3.419,0.0,78300,Weekday,Thursday,Medium_Load
375,04/01/2018 22:00,3.3475,0.0,79200,Weekday,Thursday,Medium_Load
376,04/01/2018 22:15,3.2760000000000002,2.16,80100,Weekday,Thursday,Maximum_Load
377,04/01/2018 22:30,3.1330000000000005,6.37,81000,Weekday,Thursday,Maximum_Load
378,04/01/2018 22:45,3.0875,6.34,81900,Weekday,Thursday,Maximum_Load
379,04/01/2018 23:00,3.1135,6.01,82800,Weekday,Thursday,Maximum_Load
380,04/01/2018 23:15,3.016,5.18,83700,Weekday,Thursday,Light_Load
381,04/01/2018 23:30,3.016,4.79,84600,Weekday,Thursday,Light_Load
382,04/01/2018 23:45,2.9965,5.04,85500,Weekday,Thursday,Light_Load
383,04/01/2018 00:00,3.016,5.04,0,Weekday,Thursday,Light_Load
384,05/01/2018 00:15,3.068,5.15,900,Weekday,Friday,Light_Load
385,05/01/2018 00:30,3.042,5.22,1800,Weekday,Friday,Light_Load
386,05/01/2018 00:45,3.042,5.54,2700,Weekday,Friday,Light_Load
387,05/01/2018 01:00,3.068,5.58,3600,Weekday,Friday,Light_Load
388,05/01/2018 01:15,3.042,5.36,4500,Weekday,Friday,Light_Load
389,05/01/2018 01:30,3.042,5.33,5400,Weekday,Friday,Light_Load
390,05/01/2018 01:45,2.9965,4.86,6300,Weekday,Friday,Light_Load
391,05/01/2018 02:00,2.9965,4.68,7200,Weekday,Friday,Light_Load
392,05/01/2018 02:15,3.016,5.0,8100,Weekday,Friday,Light_Load
393,05/01/2018 02:30,3.016,4.97,9000,Weekday,Friday,Light_Load
394,05/01/2018 02:45,3.042,5.22,9900,Weekday,Friday,Light_Load
395,05/01/2018 03:00,3.016,5.04,10800,Weekday,Friday,Light_Load
396,05/01/2018 03:15,2.9965,5.08,11700,Weekday,Friday,Light_Load
397,05/01/2018 03:30,3.042,5.04,12600,Weekday,Friday,Light_Load
398,05/01/2018 03:45,2.9965,5.0,13500,Weekday,Friday,Light_Load
399,05/01/2018 04:00,3.068,5.0,14400,Weekday,Friday,Light_Load
400,05/01/2018 04:15,2.9965,4.68,15300,Weekday,Friday,Light_Load
401,05/01/2018 04:30,2.9965,4.72,16200,Weekday,Friday,Light_Load
402,05/01/2018 04:45,2.9965,4.86,17100,Weekday,Friday,Light_Load
403,05/01/2018 05:00,2.9965,4.82,18000,Weekday,Friday,Light_Load
404,05/01/2018 05:15,3.042,4.97,18900,Weekday,Friday,Light_Load
405,05/01/2018 05:30,3.016,4.93,19800,Weekday,Friday,Light_Load
406,05/01/2018 05:45,2.9705000000000004,4.79,20700,Weekday,Friday,Light_Load
407,05/01/2018 06:00,3.016,4.93,21600,Weekday,Friday,Light_Load
408,05/01/2018 06:15,2.9965,4.79,22500,Weekday,Friday,Light_Load
409,05/01/2018 06:30,3.016,4.82,23400,Weekday,Friday,Light_Load
410,05/01/2018 06:45,2.9965,4.72,24300,Weekday,Friday,Light_Load
411,05/01/2018 07:00,2.9965,4.9,25200,Weekday,Friday,Light_Load
412,05/01/2018 07:15,2.9705000000000004,5.08,26100,Weekday,Friday,Light_Load
413,05/01/2018 07:30,3.4645,4.97,27000,Weekday,Friday,Light_Load
414,05/01/2018 07:45,4.537000000000001,5.18,27900,Weekday,Friday,Light_Load
415,05/01/2018 08:00,4.563,4.97,28800,Weekday,Friday,Light_Load
416,05/01/2018 08:15,46.891000000000005,45.22,29700,Weekday,Friday,Light_Load
417,05/01/2018 08:30,76.4465,66.56,30600,Weekday,Friday,Light_Load
418,05/01/2018 08:45,64.1615,62.35,31500,Weekday,Friday,Light_Load
419,05/01/2018 09:00,88.712,59.44,32400,Weekday,Friday,Light_Load
420,05/01/2018 09:15,78.4615,36.47,33300,Weekday,Friday,Medium_Load
421,05/01/2018 09:30,61.632999999999996,32.76,34200,Weekday,Friday,Medium_Load
422,05/01/2018 09:45,74.555,39.02,35100,Weekday,Friday,Medium_Load
423,05/01/2018 10:00,85.904,45.47,36000,Weekday,Friday,Medium_Load
424,05/01/2018 10:15,50.102000000000004,26.35,36900,Weekday,Friday,Maximum_Load
425,05/01/2018 10:30,83.56400000000001,45.4,37800,Weekday,Friday,Maximum_Load
426,05/01/2018 10:45,86.112,46.04,38700,Weekday,Friday,Maximum_Load
427,05/01/2018 11:00,74.295,43.81,39600,Weekday,Friday,Maximum_Load
428,05/01/2018 11:15,84.4025,63.86,40500,Weekday,Friday,Maximum_Load
429,05/01/2018 11:30,78.182,65.99,41400,Weekday,Friday,Maximum_Load
430,05/01/2018 11:45,84.51950000000001,63.79,42300,Weekday,Friday,Maximum_Load
431,05/01/2018 12:00,63.622,42.19,43200,Weekday,Friday,Maximum_Load
432,05/01/2018 12:15,5.7589999999999995,0.72,44100,Weekday,Friday,Medium_Load
433,05/01/2018 12:30,5.148,0.0,45000,Weekday,Friday,Medium_Load
434,05/01/2018 12:45,5.408,0.0,45900,Weekday,Friday,Medium_Load
435,05/01/2018 13:00,5.336500000000001,0.0,46800,Weekday,Friday,Medium_Load
436,05/01/2018 13:15,32.552,10.12,47700,Weekday,Friday,Medium_Load
437,05/01/2018 13:30,81.0095,41.83,48600,Weekday,Friday,Medium_Load
438,05/01/2018 13:45,74.13250000000001,36.43,49500,Weekday,Friday,Medium_Load
439,05/01/2018 14:00,45.32450000000001,19.37,50400,Weekday,Friday,Medium_Load
440,05/01/2018 14:15,47.177,29.77,51300,Weekday,Friday,Medium_Load
441,05/01/2018 14:30,56.5825,36.65,52200,Weekday,Friday,Medium_Load
442,05/01/2018 14:45,85.9495,59.04,53100,Weekday,Friday,Medium_Load
443,05/01/2018 15:00,53.118,28.76,54000,Weekday,Friday,Medium_Load
444,05/01/2018 15:15,62.946000000000005,36.9,54900,Weekday,Friday,Medium_Load
445,05/01/2018 15:30,84.4025,56.52,55800,Weekday,Friday,Medium_Load
446,05/01/2018 15:45,60.417500000000004,38.09,56700,Weekday,Friday,Medium_Load
447,05/01/2018 16:00,95.12100000000001,66.92,57600,Weekday,Friday,Medium_Load
448,05/01/2018 16:15,64.025,39.02,58500,Weekday,Friday,Medium_Load
449,05/01/2018 16:30,84.2855,60.62,59400,Weekday,Friday,Medium_Load
450,05/01/2018 16:45,78.6955,44.93,60300,Weekday,Friday,Medium_Load
451,05/01/2018 17:00,45.37,27.79,61200,Weekday,Friday,Medium_Load
452,05/01/2018 17:15,94.6985,66.35,62100,Weekday,Friday,Maximum_Load
453,05/01/2018 17:30,76.492,51.98,63000,Weekday,Friday,Maximum_Load
454,05/01/2018 17:45,27.001,1.8,63900,Weekday,Friday,Maximum_Load
455,05/01/2018 18:00,48.789,13.5,64800,Weekday,Friday,Maximum_Load
456,05/01/2018 18:15,28.197000000000003,18.9,65700,Weekday,Friday,Maximum_Load
457,05/01/2018 18:30,44.55100000000001,45.68,66600,Weekday,Friday,Maximum_Load
458,05/01/2018 18:45,38.87,24.62,67500,Weekday,Friday,Maximum_Load
459,05/01/2018 19:00,42.2825,27.65,68400,Weekday,Friday,Maximum_Load
460,05/01/2018 19:15,43.550000000000004,27.72,69300,Weekday,Friday,Maximum_Load
461,05/01/2018 19:30,37.232,20.92,70200,Weekday,Friday,Maximum_Load
462,05/01/2018 19:45,36.153,19.66,71100,Weekday,Friday,Maximum_Load
463,05/01/2018 20:00,33.6505,16.34,72000,Weekday,Friday,Maximum_Load
464,05/01/2018 20:15,28.710500000000003,4.18,72900,Weekday,Friday,Medium_Load
465,05/01/2018 20:30,35.847500000000004,11.52,73800,Weekday,Friday,Medium_Load
466,05/01/2018 20:45,24.732499999999998,1.4,74700,Weekday,Friday,Medium_Load
467,05/01/2018 21:00,12.681500000000002,0.0,75600,Weekday,Friday,Medium_Load
468,05/01/2018 21:15,6.058000000000001,0.0,76500,Weekday,Friday,Medium_Load
469,05/01/2018 21:30,2.9965,0.0,77400,Weekday,Friday,Medium_Load
470,05/01/2018 21:45,2.951,0.0,78300,Weekday,Friday,Medium_Load
471,05/01/2018 22:00,2.951,0.0,79200,Weekday,Friday,Medium_Load
472,05/01/2018 22:15,2.7820000000000005,1.44,80100,Weekday,Friday,Maximum_Load
473,05/01/2018 22:30,2.665,4.32,81000,Weekday,Friday,Maximum_Load
474,05/01/2018 22:45,2.691,4.21,81900,Weekday,Friday,Maximum_Load
475,05/01/2018 23:00,2.6455,4.07,82800,Weekday,Friday,Maximum_Load
476,05/01/2018 23:15,2.6195000000000004,3.2,83700,Weekday,Friday,Light_Load
477,05/01/2018 23:30,2.6455,3.85,84600,Weekday,Friday,Light_Load
478,05/01/2018 23:45,2.691,4.39,85500,Weekday,Friday,Light_Load
479,05/01/2018 00:00,2.691,4.5,0,Weekday,Friday,Light_Load
480,06/01/2018 00:15,2.691,4.5,900,Weekend,Saturday,Light_Load
481,06/01/2018 00:30,2.691,4.82,1800,Weekend,Saturday,Light_Load
482,06/01/2018 00:45,2.665,4.68,2700,Weekend,Saturday,Light_Load
483,06/01/2018 01:00,2.691,4.93,3600,Weekend,Saturday,Light_Load
484,06/01/2018 01:15,2.691,4.64,4500,Weekend,Saturday,Light_Load
485,06/01/2018 01:30,2.717,4.57,5400,Weekend,Saturday,Light_Load
486,06/01/2018 01:45,2.691,5.0,6300,Weekend,Saturday,Light_Load
487,06/01/2018 02:00,2.717,5.36,7200,Weekend,Saturday,Light_Load
488,06/01/2018 02:15,2.717,5.47,8100,Weekend,Saturday,Light_Load
489,06/01/2018 02:30,2.717,5.4,9000,Weekend,Saturday,Light_Load
490,06/01/2018 02:45,2.7820000000000005,5.58,9900,Weekend,Saturday,Light_Load
491,06/01/2018 03:00,2.7365,5.62,10800,Weekend,Saturday,Light_Load
492,06/01/2018 03:15,2.691,5.54,11700,Weekend,Saturday,Light_Load
493,06/01/2018 03:30,2.717,5.54,12600,Weekend,Saturday,Light_Load
494,06/01/2018 03:45,2.717,5.72,13500,Weekend,Saturday,Light_Load
495,06/01/2018 04:00,2.7820000000000005,5.76,14400,Weekend,Saturday,Light_Load
496,06/01/2018 04:15,2.7365,5.8,15300,Weekend,Saturday,Light_Load
497,06/01/2018 04:30,2.717,5.58,16200,Weekend,Saturday,Light_Load
498,06/01/2018 04:45,2.7365,5.83,17100,Weekend,Saturday,Light_Load
499,06/01/2018 05:00,2.717,5.83,18000,Weekend,Saturday,Light_Load
500,06/01/2018 05:15,2.7625,5.51,18900,Weekend,Saturday,Light_Load
501,06/01/2018 05:30,2.717,5.29,19800,Weekend,Saturday,Light_Load
502,06/01/2018 05:45,2.691,5.26,20700,Weekend,Saturday,Light_Load
503,06/01/2018 06:00,2.691,5.4,21600,Weekend,Saturday,Light_Load
504,06/01/2018 06:15,2.691,5.47,22500,Weekend,Saturday,Light_Load
505,06/01/2018 06:30,2.7365,5.29,23400,Weekend,Saturday,Light_Load
506,06/01/2018 06:45,2.7365,5.4,24300,Weekend,Saturday,Light_Load
507,06/01/2018 07:00,2.691,5.51,25200,Weekend,Saturday,Light_Load
508,06/01/2018 07:15,2.6455,5.22,26100,Weekend,Saturday,Light_Load
509,06/01/2018 07:30,2.665,5.29,27000,Weekend,Saturday,Light_Load
510,06/01/2018 07:45,2.665,5.26,27900,Weekend,Saturday,Light_Load
511,06/01/2018 08:00,2.717,5.29,28800,Weekend,Saturday,Light_Load
512,06/01/2018 08:15,2.6455,5.11,29700,Weekend,Saturday,Light_Load
513,06/01/2018 08:30,2.6455,5.11,30600,Weekend,Saturday,Light_Load
514,06/01/2018 08:45,2.6455,5.08,31500,Weekend,Saturday,Light_Load
515,06/01/2018 09:00,2.8340000000000005,0.0,32400,Weekend,Saturday,Light_Load
516,06/01/2018 09:15,2.951,0.0,33300,Weekend,Saturday,Light_Load
517,06/01/2018 09:30,2.8794999999999997,0.0,34200,Weekend,Saturday,Light_Load
518,06/01/2018 09:45,2.6,0.0,35100,Weekend,Saturday,Light_Load
519,06/01/2018 10:00,2.7625,0.0,36000,Weekend,Saturday,Light_Load
520,06/01/2018 10:15,2.7820000000000005,0.0,36900,Weekend,Saturday,Light_Load
521,06/01/2018 10:30,2.483,0.0,37800,Weekend,Saturday,Light_Load
522,06/01/2018 10:45,2.8080000000000003,0.0,38700,Weekend,Saturday,Light_Load
523,06/01/2018 11:00,2.249,0.0,39600,Weekend,Saturday,Light_Load
524,06/01/2018 11:15,2.6,0.0,40500,Weekend,Saturday,Light_Load
525,06/01/2018 11:30,2.2685000000000004,0.0,41400,Weekend,Saturday,Light_Load
526,06/01/2018 11:45,2.4115,0.0,42300,Weekend,Saturday,Light_Load
527,06/01/2018 12:00,2.5285,0.0,43200,Weekend,Saturday,Light_Load
528,06/01/2018 12:15,2.2944999999999998,0.0,44100,Weekend,Saturday,Light_Load
529,06/01/2018 12:30,2.7625,0.0,45000,Weekend,Saturday,Light_Load
530,06/01/2018 12:45,2.314,0.0,45900,Weekend,Saturday,Light_Load
531,06/01/2018 13:00,2.6195000000000004,0.0,46800,Weekend,Saturday,Light_Load
532,06/01/2018 13:15,2.366,0.0,47700,Weekend,Saturday,Light_Load
533,06/01/2018 13:30,2.2944999999999998,0.0,48600,Weekend,Saturday,Light_Load
534,06/01/2018 13:45,2.6195000000000004,0.0,49500,Weekend,Saturday,Light_Load
535,06/01/2018 14:00,2.197,0.0,50400,Weekend,Saturday,Light_Load
536,06/01/2018 14:15,2.431,0.0,51300,Weekend,Saturday,Light_Load
537,06/01/2018 14:30,2.483,0.0,52200,Weekend,Saturday,Light_Load
538,06/01/2018 14:45,2.249,0.0,53100,Weekend,Saturday,Light_Load
539,06/01/2018 15:00,2.6,0.0,54000,Weekend,Saturday,Light_Load
540,06/01/2018 15:15,2.366,0.0,54900,Weekend,Saturday,Light_Load
541,06/01/2018 15:30,2.223,0.0,55800,Weekend,Saturday,Light_Load
542,06/01/2018 15:45,2.717,0.0,56700,Weekend,Saturday,Light_Load
543,06/01/2018 16:00,2.2944999999999998,0.0,57600,Weekend,Saturday,Light_Load
544,06/01/2018 16:15,2.197,0.0,58500,Weekend,Saturday,Light_Load
545,06/01/2018 16:30,2.6195000000000004,0.0,59400,Weekend,Saturday,Light_Load
546,06/01/2018 16:45,2.223,0.0,60300,Weekend,Saturday,Light_Load
547,06/01/2018 17:00,2.223,0.0,61200,Weekend,Saturday,Light_Load
548,06/01/2018 17:15,2.665,0.0,62100,Weekend,Saturday,Light_Load
549,06/01/2018 17:30,2.197,0.0,63000,Weekend,Saturday,Light_Load
550,06/01/2018 17:45,2.197,0.0,63900,Weekend,Saturday,Light_Load
551,06/01/2018 18:00,2.6195000000000004,0.0,64800,Weekend,Saturday,Light_Load
552,06/01/2018 18:15,2.249,0.0,65700,Weekend,Saturday,Light_Load
553,06/01/2018 18:30,2.1060000000000003,0.0,66600,Weekend,Saturday,Light_Load
554,06/01/2018 18:45,2.5025,0.0,67500,Weekend,Saturday,Light_Load
555,06/01/2018 19:00,2.2944999999999998,0.0,68400,Weekend,Saturday,Light_Load
556,06/01/2018 19:15,2.223,0.0,69300,Weekend,Saturday,Light_Load
557,06/01/2018 19:30,2.6195000000000004,0.0,70200,Weekend,Saturday,Light_Load
558,06/01/2018 19:45,2.2685000000000004,0.0,71100,Weekend,Saturday,Light_Load
559,06/01/2018 20:00,2.223,0.0,72000,Weekend,Saturday,Light_Load
560,06/01/2018 20:15,2.6455,0.0,72900,Weekend,Saturday,Light_Load
561,06/01/2018 20:30,2.314,0.0,73800,Weekend,Saturday,Light_Load
562,06/01/2018 20:45,2.2944999999999998,0.0,74700,Weekend,Saturday,Light_Load
563,06/01/2018 21:00,2.665,0.0,75600,Weekend,Saturday,Light_Load
564,06/01/2018 21:15,2.3400000000000003,0.0,76500,Weekend,Saturday,Light_Load
565,06/01/2018 21:30,2.2685000000000004,0.0,77400,Weekend,Saturday,Light_Load
566,06/01/2018 21:45,2.665,0.0,78300,Weekend,Saturday,Light_Load
567,06/01/2018 22:00,2.314,0.0,79200,Weekend,Saturday,Light_Load
568,06/01/2018 22:15,2.1515,1.15,80100,Weekend,Saturday,Light_Load
569,06/01/2018 22:30,2.483,4.25,81000,Weekend,Saturday,Light_Load
570,06/01/2018 22:45,2.1060000000000003,3.35,81900,Weekend,Saturday,Light_Load
571,06/01/2018 23:00,2.1060000000000003,3.2,82800,Weekend,Saturday,Light_Load
572,06/01/2018 23:15,2.483,3.46,83700,Weekend,Saturday,Light_Load
573,06/01/2018 23:30,2.015,2.56,84600,Weekend,Saturday,Light_Load
574,06/01/2018 23:45,2.1515,2.92,85500,Weekend,Saturday,Light_Load
575,06/01/2018 00:00,2.3400000000000003,3.28,0,Weekend,Saturday,Light_Load
576,07/01/2018 00:15,2.0345,2.74,900,Weekend,Sunday,Light_Load
577,07/01/2018 00:30,2.2685000000000004,3.17,1800,Weekend,Sunday,Light_Load
578,07/01/2018 00:45,2.366,3.6,2700,Weekend,Sunday,Light_Load
579,07/01/2018 01:00,2.08,3.02,3600,Weekend,Sunday,Light_Load
580,07/01/2018 01:15,2.314,3.6,4500,Weekend,Sunday,Light_Load
581,07/01/2018 01:30,2.2685000000000004,3.6,5400,Weekend,Sunday,Light_Load
582,07/01/2018 01:45,2.1515,3.2,6300,Weekend,Sunday,Light_Load
583,07/01/2018 02:00,2.431,4.28,7200,Weekend,Sunday,Light_Load
584,07/01/2018 02:15,2.197,3.38,8100,Weekend,Sunday,Light_Load
585,07/01/2018 02:30,2.0605,3.02,9000,Weekend,Sunday,Light_Load
586,07/01/2018 02:45,2.5285,4.32,9900,Weekend,Sunday,Light_Load
587,07/01/2018 03:00,2.1775,3.17,10800,Weekend,Sunday,Light_Load
588,07/01/2018 03:15,2.132,3.28,11700,Weekend,Sunday,Light_Load
589,07/01/2018 03:30,2.483,4.14,12600,Weekend,Sunday,Light_Load
590,07/01/2018 03:45,2.1060000000000003,3.2,13500,Weekend,Sunday,Light_Load
591,07/01/2018 04:00,2.223,3.6,14400,Weekend,Sunday,Light_Load
592,07/01/2018 04:15,2.4115,3.92,15300,Weekend,Sunday,Light_Load
593,07/01/2018 04:30,2.1060000000000003,3.31,16200,Weekend,Sunday,Light_Load
594,07/01/2018 04:45,2.3855,4.18,17100,Weekend,Sunday,Light_Load
595,07/01/2018 05:00,2.197,3.6,18000,Weekend,Sunday,Light_Load
596,07/01/2018 05:15,2.1060000000000003,3.28,18900,Weekend,Sunday,Light_Load
597,07/01/2018 05:30,2.574,4.36,19800,Weekend,Sunday,Light_Load
598,07/01/2018 05:45,2.1060000000000003,3.31,20700,Weekend,Sunday,Light_Load
599,07/01/2018 06:00,2.1515,3.64,21600,Weekend,Sunday,Light_Load
600,07/01/2018 06:15,2.483,4.39,22500,Weekend,Sunday,Light_Load
601,07/01/2018 06:30,2.1060000000000003,3.28,23400,Weekend,Sunday,Light_Load
602,07/01/2018 06:45,2.2944999999999998,3.71,24300,Weekend,Sunday,Light_Load
603,07/01/2018 07:00,2.366,4.1,25200,Weekend,Sunday,Light_Load
604,07/01/2018 07:15,2.08,3.64,26100,Weekend,Sunday,Light_Load
605,07/01/2018 07:30,2.3855,4.54,27000,Weekend,Sunday,Light_Load
606,07/01/2018 07:45,2.249,4.21,27900,Weekend,Sunday,Light_Load
607,07/01/2018 08:00,2.132,3.82,28800,Weekend,Sunday,Light_Load
608,07/01/2018 08:15,2.483,4.86,29700,Weekend,Sunday,Light_Load
609,07/01/2018 08:30,2.1775,4.03,30600,Weekend,Sunday,Light_Load
610,07/01/2018 08:45,2.132,3.85,31500,Weekend,Sunday,Light_Load
611,07/01/2018 09:00,2.691,0.0,32400,Weekend,Sunday,Light_Load
612,07/01/2018 09:15,2.314,0.0,33300,Weekend,Sunday,Light_Load
613,07/01/2018 09:30,2.4115,0.0,34200,Weekend,Sunday,Light_Load
614,07/01/2018 09:45,2.665,0.0,35100,Weekend,Sunday,Light_Load
615,07/01/2018 10:00,2.314,0.0,36000,Weekend,Sunday,Light_Load
616,07/01/2018 10:15,2.483,0.0,36900,Weekend,Sunday,Light_Load
617,07/01/2018 10:30,2.574,0.0,37800,Weekend,Sunday,Light_Load
618,07/01/2018 10:45,2.314,0.0,38700,Weekend,Sunday,Light_Load
619,07/01/2018 11:00,2.548,0.0,39600,Weekend,Sunday,Light_Load
620,07/01/2018 11:15,2.366,0.0,40500,Weekend,Sunday,Light_Load
621,07/01/2018 11:30,2.223,0.0,41400,Weekend,Sunday,Light_Load
622,07/01/2018 11:45,2.483,0.0,42300,Weekend,Sunday,Light_Load
623,07/01/2018 12:00,2.366,0.0,43200,Weekend,Sunday,Light_Load
624,07/01/2018 12:15,2.2944999999999998,0.0,44100,Weekend,Sunday,Light_Load
625,07/01/2018 12:30,2.665,0.0,45000,Weekend,Sunday,Light_Load
626,07/01/2018 12:45,2.431,0.0,45900,Weekend,Sunday,Light_Load
627,07/01/2018 13:00,2.366,0.0,46800,Weekend,Sunday,Light_Load
628,07/01/2018 13:15,2.717,0.0,47700,Weekend,Sunday,Light_Load
629,07/01/2018 13:30,2.366,0.0,48600,Weekend,Sunday,Light_Load
630,07/01/2018 13:45,2.314,0.0,49500,Weekend,Sunday,Light_Load
631,07/01/2018 14:00,2.7365,0.0,50400,Weekend,Sunday,Light_Load
632,07/01/2018 14:15,2.3400000000000003,0.0,51300,Weekend,Sunday,Light_Load
633,07/01/2018 14:30,2.314,0.0,52200,Weekend,Sunday,Light_Load
634,07/01/2018 14:45,2.7365,0.0,53100,Weekend,Sunday,Light_Load
635,07/01/2018 15:00,2.3400000000000003,0.0,54000,Weekend,Sunday,Light_Load
636,07/01/2018 15:15,2.3400000000000003,0.0,54900,Weekend,Sunday,Light_Load
637,07/01/2018 15:30,2.717,0.0,55800,Weekend,Sunday,Light_Load
638,07/01/2018 15:45,2.3400000000000003,0.0,56700,Weekend,Sunday,Light_Load
639,07/01/2018 16:00,2.366,0.0,57600,Weekend,Sunday,Light_Load
640,07/01/2018 16:15,2.7365,0.0,58500,Weekend,Sunday,Light_Load
641,07/01/2018 16:30,2.2685000000000004,0.0,59400,Weekend,Sunday,Light_Load
642,07/01/2018 16:45,2.2944999999999998,0.0,60300,Weekend,Sunday,Light_Load
643,07/01/2018 17:00,2.691,0.0,61200,Weekend,Sunday,Light_Load
644,07/01/2018 17:15,2.314,0.0,62100,Weekend,Sunday,Light_Load
645,07/01/2018 17:30,2.366,0.0,63000,Weekend,Sunday,Light_Load
646,07/01/2018 17:45,2.691,0.0,63900,Weekend,Sunday,Light_Load
647,07/01/2018 18:00,2.2685000000000004,0.0,64800,Weekend,Sunday,Light_Load
648,07/01/2018 18:15,2.1775,0.0,65700,Weekend,Sunday,Light_Load
649,07/01/2018 18:30,2.574,0.0,66600,Weekend,Sunday,Light_Load
650,07/01/2018 18:45,2.314,0.0,67500,Weekend,Sunday,Light_Load
