datetime,Load_Type,Motor_and_Transformer_Load_kVarh
2021-01-25 14:00:00,Medium_Load,21.06
2021-01-25 15:00:00,Medium_Load,23.33
2021-01-25 16:00:00,Medium_Load,46.94
2021-01-25 17:00:00,Maximum_Load,3.06
2021-01-25 18:00:00,Maximum_Load,42.95
2021-01-25 19:00:00,Maximum_Load,41.15
2021-01-25 20:00:00,Medium_Load,32.51
2021-01-25 21:00:00,Medium_Load,0.54
2021-01-25 22:00:00,Maximum_Load,31.68
2021-01-25 23:00:00,Light_Load,26.1
2021-01-26 00:00:00,Light_Load,31.28
2021-01-26 01:00:00,Light_Load,21.82
2021-01-26 02:00:00,Light_Load,23.11
2021-01-26 03:00:00,Light_Load,31.39
2021-01-26 04:00:00,Light_Load,23.18
2021-01-26 05:00:00,Light_Load,29.56
2021-01-26 06:00:00,Light_Load,28.22
2021-01-26 07:00:00,Light_Load,28.15
2021-01-26 08:00:00,Light_Load,64.51
2021-01-26 09:00:00,Medium_Load,47.38
2021-01-26 10:00:00,Maximum_Load,15.7
2021-01-26 11:00:00,Maximum_Load,61.06
2021-01-26 12:00:00,Medium_Load,0.0
2021-01-26 13:00:00,Medium_Load,42.59
2021-01-26 14:00:00,Medium_Load,47.84
2021-01-26 15:00:00,Medium_Load,41.18
2021-01-26 16:00:00,Medium_Load,17.28
2021-01-26 17:00:00,Maximum_Load,11.81
2021-01-26 18:00:00,Maximum_Load,1.04
2021-01-26 19:00:00,Maximum_Load,0.0
2021-01-26 20:00:00,Medium_Load,0.68
2021-01-26 21:00:00,Medium_Load,0.25
2021-01-26 22:00:00,Maximum_Load,28.26
2021-01-26 23:00:00,Light_Load,24.91
2021-01-27 00:00:00,Light_Load,28.73
2021-01-27 01:00:00,Light_Load,24.3
2021-01-27 02:00:00,Light_Load,22.36
2021-01-27 03:00:00,Light_Load,25.24
2021-01-27 04:00:00,Light_Load,26.06
2021-01-27 05:00:00,Light_Load,27.25
2021-01-27 06:00:00,Light_Load,30.64
2021-01-27 07:00:00,Light_Load,26.46
2021-01-27 08:00:00,Light_Load,59.4
2021-01-27 09:00:00,Medium_Load,34.85
2021-01-27 10:00:00,Maximum_Load,11.66
2021-01-27 11:00:00,Maximum_Load,40.46
2021-01-27 12:00:00,Medium_Load,0.0
2021-01-27 13:00:00,Medium_Load,31.03
2021-01-27 14:00:00,Medium_Load,31.28
2021-01-27 15:00:00,Medium_Load,27.11
2021-01-27 16:00:00,Medium_Load,49.46
2021-01-27 17:00:00,Maximum_Load,0.61
2021-01-27 18:00:00,Maximum_Load,21.13
2021-01-27 19:00:00,Maximum_Load,23.18
2021-01-27 20:00:00,Medium_Load,7.13
2021-01-27 21:00:00,Medium_Load,0.86
2021-01-27 22:00:00,Maximum_Load,29.27
2021-01-27 23:00:00,Light_Load,31.0
2021-01-28 00:00:00,Light_Load,29.23
2021-01-28 01:00:00,Light_Load,31.82
2021-01-28 02:00:00,Light_Load,24.26
2021-01-28 03:00:00,Light_Load,27.54
2021-01-28 04:00:00,Light_Load,27.47
2021-01-28 05:00:00,Light_Load,27.18
2021-01-28 06:00:00,Light_Load,31.36
2021-01-28 07:00:00,Light_Load,28.55
2021-01-28 08:00:00,Light_Load,62.53
2021-01-28 09:00:00,Medium_Load,19.84
2021-01-28 10:00:00,Maximum_Load,52.06
2021-01-28 11:00:00,Maximum_Load,48.89
2021-01-28 12:00:00,Medium_Load,0.0
2021-01-28 13:00:00,Medium_Load,37.26
2021-01-28 14:00:00,Medium_Load,33.12
2021-01-28 15:00:00,Medium_Load,39.67
2021-01-28 16:00:00,Medium_Load,36.47
2021-01-28 17:00:00,Maximum_Load,19.62
2021-01-28 18:00:00,Maximum_Load,54.11
2021-01-28 19:00:00,Maximum_Load,24.59
2021-01-28 20:00:00,Medium_Load,16.34
2021-01-28 21:00:00,Medium_Load,13.32
2021-01-28 22:00:00,Maximum_Load,25.92
2021-01-28 23:00:00,Light_Load,43.52
2021-01-29 00:00:00,Light_Load,24.52
2021-01-29 01:00:00,Light_Load,25.74
2021-01-29 02:00:00,Light_Load,4.46
2021-01-29 03:00:00,Light_Load,4.79
2021-01-29 04:00:00,Light_Load,4.72
2021-01-29 05:00:00,Light_Load,5.0
2021-01-29 06:00:00,Light_Load,4.64
2021-01-29 07:00:00,Light_Load,4.93
2021-01-29 08:00:00,Light_Load,19.15
2021-01-29 09:00:00,Medium_Load,0.0
2021-01-29 10:00:00,Maximum_Load,0.0
2021-01-29 11:00:00,Maximum_Load,8.71
2021-01-29 12:00:00,Medium_Load,0.0
2021-01-29 13:00:00,Medium_Load,0.0
2021-01-29 14:00:00,Medium_Load,0.0
2021-01-29 15:00:00,Medium_Load,2.41
2021-01-29 16:00:00,Medium_Load,0.0
2021-01-29 17:00:00,Maximum_Load,0.0
2021-01-29 18:00:00,Maximum_Load,0.0
2021-01-29 19:00:00,Maximum_Load,0.0
2021-01-29 20:00:00,Medium_Load,0.0
2021-01-29 21:00:00,Medium_Load,0.0
2021-01-29 22:00:00,Maximum_Load,6.34
2021-01-29 23:00:00,Light_Load,4.0
2021-01-30 00:00:00,Light_Load,4.21
2021-01-30 01:00:00,Light_Load,5.0
2021-01-30 02:00:00,Light_Load,4.61
2021-01-30 03:00:00,Light_Load,4.79
2021-01-30 04:00:00,Light_Load,4.61
2021-01-30 05:00:00,Light_Load,5.51
2021-01-30 06:00:00,Light_Load,4.79
2021-01-30 07:00:00,Light_Load,5.29
2021-01-30 08:00:00,Light_Load,8.42
2021-01-30 09:00:00,Medium_Load,0.9
2021-01-30 10:00:00,Maximum_Load,0.0
2021-01-30 11:00:00,Maximum_Load,9.25
2021-01-30 12:00:00,Medium_Load,0.0
2021-01-30 13:00:00,Medium_Load,0.04
2021-01-30 14:00:00,Medium_Load,0.79
2021-01-30 15:00:00,Medium_Load,1.37
2021-01-30 16:00:00,Medium_Load,1.4
2021-01-30 17:00:00,Maximum_Load,0.32
2021-01-30 18:00:00,Maximum_Load,0.0
2021-01-30 19:00:00,Maximum_Load,0.0
2021-01-30 20:00:00,Medium_Load,0.0
2021-01-30 21:00:00,Medium_Load,0.0
2021-01-30 22:00:00,Maximum_Load,3.17
2021-01-30 23:00:00,Light_Load,4.07
2021-01-31 00:00:00,Light_Load,4.68
2021-01-31 01:00:00,Light_Load,4.03
2021-01-31 02:00:00,Light_Load,5.18
2021-01-31 03:00:00,Light_Load,4.18
2021-01-31 04:00:00,Light_Load,3.92
2021-01-31 05:00:00,Light_Load,5.22
2021-01-31 06:00:00,Light_Load,3.96
2021-01-31 07:00:00,Light_Load,5.0
2021-01-31 08:00:00,Light_Load,34.31
2021-01-31 09:00:00,Medium_Load,13.25
2021-01-31 10:00:00,Maximum_Load,17.57
2021-01-31 11:00:00,Maximum_Load,75.96
2021-01-31 12:00:00,Medium_Load,0.0
2021-01-31 13:00:00,Medium_Load,49.03
2021-01-31 14:00:00,Medium_Load,32.29
2021-01-31 15:00:00,Medium_Load,26.57
2021-01-31 16:00:00,Medium_Load,46.58
2021-01-31 17:00:00,Maximum_Load,7.45
2021-01-31 18:00:00,Maximum_Load,63.4
2021-01-31 19:00:00,Maximum_Load,40.5
2021-01-31 20:00:00,Medium_Load,23.65
2021-01-31 21:00:00,Medium_Load,2.38
2021-01-31 22:00:00,Maximum_Load,46.87
2021-01-31 23:00:00,Light_Load,31.97
2021-02-01 00:00:00,Light_Load,39.89
2021-02-01 01:00:00,Light_Load,7.67
2021-02-01 02:00:00,Light_Load,5.29
2021-02-01 03:00:00,Light_Load,5.33
2021-02-01 04:00:00,Light_Load,3.78
2021-02-01 05:00:00,Light_Load,3.74
2021-02-01 06:00:00,Light_Load,4.75
2021-02-01 07:00:00,Light_Load,5.54
2021-02-01 08:00:00,Light_Load,38.95
2021-02-01 09:00:00,Medium_Load,40.32
2021-02-01 10:00:00,Maximum_Load,47.99
2021-02-01 11:00:00,Maximum_Load,55.22
2021-02-01 12:00:00,Medium_Load,0.0
2021-02-01 13:00:00,Medium_Load,16.34
2021-02-01 14:00:00,Medium_Load,34.2
2021-02-01 15:00:00,Medium_Load,33.7
2021-02-01 16:00:00,Medium_Load,34.99
2021-02-01 17:00:00,Maximum_Load,4.57
2021-02-01 18:00:00,Maximum_Load,25.09
2021-02-01 19:00:00,Maximum_Load,28.26
2021-02-01 20:00:00,Medium_Load,40.18
2021-02-01 21:00:00,Medium_Load,13.57
2021-02-01 22:00:00,Maximum_Load,46.73
2021-02-01 23:00:00,Light_Load,38.23
2021-02-02 00:00:00,Light_Load,47.16
2021-02-02 01:00:00,Light_Load,12.71
2021-02-02 02:00:00,Light_Load,5.08
2021-02-02 03:00:00,Light_Load,5.11
2021-02-02 04:00:00,Light_Load,5.22
2021-02-02 05:00:00,Light_Load,5.4
2021-02-02 06:00:00,Light_Load,4.07
2021-02-02 07:00:00,Light_Load,5.4
2021-02-02 08:00:00,Light_Load,37.48
2021-02-02 09:00:00,Medium_Load,20.38
2021-02-02 10:00:00,Maximum_Load,36.68
2021-02-02 11:00:00,Maximum_Load,53.06
2021-02-02 12:00:00,Medium_Load,0.0
2021-02-02 13:00:00,Medium_Load,44.75
2021-02-02 14:00:00,Medium_Load,44.57
2021-02-02 15:00:00,Medium_Load,52.6
2021-02-02 16:00:00,Medium_Load,53.75
2021-02-02 17:00:00,Maximum_Load,18.61
2021-02-02 18:00:00,Maximum_Load,13.18
2021-02-02 19:00:00,Maximum_Load,11.41
2021-02-02 20:00:00,Medium_Load,2.95
2021-02-02 21:00:00,Medium_Load,16.99
2021-02-02 22:00:00,Maximum_Load,34.27
2021-02-02 23:00:00,Light_Load,46.33
2021-02-03 00:00:00,Light_Load,38.99
2021-02-03 01:00:00,Light_Load,5.69
2021-02-03 02:00:00,Light_Load,5.69
2021-02-03 03:00:00,Light_Load,5.47
2021-02-03 04:00:00,Light_Load,5.8
2021-02-03 05:00:00,Light_Load,4.25
2021-02-03 06:00:00,Light_Load,4.36
2021-02-03 07:00:00,Light_Load,5.26
2021-02-03 08:00:00,Light_Load,72.4
2021-02-03 09:00:00,Medium_Load,31.18
2021-02-03 10:00:00,Maximum_Load,60.48
2021-02-03 11:00:00,Maximum_Load,59.0
2021-02-03 12:00:00,Medium_Load,0.0
2021-02-03 13:00:00,Medium_Load,55.55
2021-02-03 14:00:00,Medium_Load,51.88
2021-02-03 15:00:00,Medium_Load,37.8
2021-02-03 16:00:00,Medium_Load,38.66
2021-02-03 17:00:00,Maximum_Load,9.14
2021-02-03 18:00:00,Maximum_Load,44.71
2021-02-03 19:00:00,Maximum_Load,42.95
2021-02-03 20:00:00,Medium_Load,11.16
2021-02-03 21:00:00,Medium_Load,24.16
2021-02-03 22:00:00,Maximum_Load,41.36
2021-02-03 23:00:00,Light_Load,35.78
2021-02-04 00:00:00,Light_Load,38.27
2021-02-04 01:00:00,Light_Load,5.11
2021-02-04 02:00:00,Light_Load,5.08
2021-02-04 03:00:00,Light_Load,5.29
2021-02-04 04:00:00,Light_Load,5.94
2021-02-04 05:00:00,Light_Load,5.0
2021-02-04 06:00:00,Light_Load,4.39
2021-02-04 07:00:00,Light_Load,4.97
2021-02-04 08:00:00,Light_Load,36.25
2021-02-04 09:00:00,Medium_Load,23.98
2021-02-04 10:00:00,Maximum_Load,24.34
2021-02-04 11:00:00,Maximum_Load,30.31
2021-02-04 12:00:00,Medium_Load,0.0
2021-02-04 13:00:00,Medium_Load,11.09
2021-02-04 14:00:00,Medium_Load,15.05
2021-02-04 15:00:00,Medium_Load,22.14
2021-02-04 16:00:00,Medium_Load,30.89
2021-02-04 17:00:00,Maximum_Load,14.98
2021-02-04 18:00:00,Maximum_Load,7.02
2021-02-04 19:00:00,Maximum_Load,1.26
2021-02-04 20:00:00,Medium_Load,0.65
2021-02-04 21:00:00,Medium_Load,0.36
2021-02-04 22:00:00,Maximum_Load,30.13
2021-02-04 23:00:00,Light_Load,28.48
2021-02-05 00:00:00,Light_Load,26.28
2021-02-05 01:00:00,Light_Load,8.86
2021-02-05 02:00:00,Light_Load,5.04
2021-02-05 03:00:00,Light_Load,4.72
2021-02-05 04:00:00,Light_Load,4.82
2021-02-05 05:00:00,Light_Load,5.08
2021-02-05 06:00:00,Light_Load,3.71
2021-02-05 07:00:00,Light_Load,3.53
2021-02-05 08:00:00,Light_Load,28.84
2021-02-05 09:00:00,Medium_Load,0.76
2021-02-05 10:00:00,Maximum_Load,0.97
2021-02-05 11:00:00,Maximum_Load,14.29
2021-02-05 12:00:00,Medium_Load,0.0
2021-02-05 13:00:00,Medium_Load,1.08
2021-02-05 14:00:00,Medium_Load,1.26
2021-02-05 15:00:00,Medium_Load,0.9
2021-02-05 16:00:00,Medium_Load,1.8
2021-02-05 17:00:00,Maximum_Load,1.4
2021-02-05 18:00:00,Maximum_Load,4.79
2021-02-05 19:00:00,Maximum_Load,0.47
2021-02-05 20:00:00,Medium_Load,0.86
2021-02-05 21:00:00,Medium_Load,0.58
2021-02-05 22:00:00,Maximum_Load,26.86
2021-02-05 23:00:00,Light_Load,32.33
2021-02-06 00:00:00,Light_Load,27.97
2021-02-06 01:00:00,Light_Load,8.64
2021-02-06 02:00:00,Light_Load,6.01
2021-02-06 03:00:00,Light_Load,5.8
2021-02-06 04:00:00,Light_Load,5.76
2021-02-06 05:00:00,Light_Load,5.72
2021-02-06 06:00:00,Light_Load,6.01
2021-02-06 07:00:00,Light_Load,3.74
2021-02-06 08:00:00,Light_Load,5.0
2021-02-06 09:00:00,Light_Load,0.0
2021-02-06 10:00:00,Light_Load,0.0
2021-02-06 11:00:00,Light_Load,0.0
2021-02-06 12:00:00,Light_Load,0.0
2021-02-06 13:00:00,Light_Load,0.0
2021-02-06 14:00:00,Light_Load,0.0
2021-02-06 15:00:00,Light_Load,0.0
2021-02-06 16:00:00,Light_Load,0.0
2021-02-06 17:00:00,Light_Load,0.0
2021-02-06 18:00:00,Light_Load,0.0
2021-02-06 19:00:00,Light_Load,0.0
2021-02-06 20:00:00,Light_Load,0.0
2021-02-06 21:00:00,Light_Load,0.0
2021-02-06 22:00:00,Light_Load,5.0
2021-02-06 23:00:00,Light_Load,4.46
2021-02-07 00:00:00,Light_Load,5.11
2021-02-07 01:00:00,Light_Load,4.97
2021-02-07 02:00:00,Light_Load,4.57
2021-02-07 03:00:00,Light_Load,4.36
2021-02-07 04:00:00,Light_Load,4.61
2021-02-07 05:00:00,Light_Load,4.64
2021-02-07 06:00:00,Light_Load,4.86
2021-02-07 07:00:00,Light_Load,4.68
2021-02-07 08:00:00,Light_Load,53.24
2021-02-07 09:00:00,Medium_Load,25.63
2021-02-07 10:00:00,Maximum_Load,39.67
2021-02-07 11:00:00,Maximum_Load,57.02
2021-02-07 12:00:00,Medium_Load,0.0
2021-02-07 13:00:00,Medium_Load,17.24
2021-02-07 14:00:00,Medium_Load,29.95
2021-02-07 15:00:00,Medium_Load,36.54
2021-02-07 16:00:00,Medium_Load,18.07
2021-02-07 17:00:00,Maximum_Load,21.82
2021-02-07 18:00:00,Maximum_Load,10.37
2021-02-07 19:00:00,Maximum_Load,6.16
2021-02-07 20:00:00,Medium_Load,2.84
2021-02-07 21:00:00,Medium_Load,0.36
2021-02-07 22:00:00,Maximum_Load,33.3
2021-02-07 23:00:00,Light_Load,33.8
2021-02-08 00:00:00,Light_Load,42.34
2021-02-08 01:00:00,Light_Load,5.26
2021-02-08 02:00:00,Light_Load,5.15
2021-02-08 03:00:00,Light_Load,5.29
2021-02-08 04:00:00,Light_Load,3.56
2021-02-08 05:00:00,Light_Load,3.49
2021-02-08 06:00:00,Light_Load,4.32
2021-02-08 07:00:00,Light_Load,4.54
2021-02-08 08:00:00,Light_Load,61.6
2021-02-08 09:00:00,Medium_Load,46.73
2021-02-08 10:00:00,Maximum_Load,35.39
2021-02-08 11:00:00,Maximum_Load,67.75
2021-02-08 12:00:00,Medium_Load,0.0
2021-02-08 13:00:00,Medium_Load,44.89
2021-02-08 14:00:00,Medium_Load,27.86
2021-02-08 15:00:00,Medium_Load,13.64
2021-02-08 16:00:00,Medium_Load,24.12
2021-02-08 17:00:00,Maximum_Load,21.28
2021-02-08 18:00:00,Maximum_Load,3.2
2021-02-08 19:00:00,Maximum_Load,0.9
2021-02-08 20:00:00,Medium_Load,0.54
2021-02-08 21:00:00,Medium_Load,0.54
2021-02-08 22:00:00,Maximum_Load,25.6
2021-02-08 23:00:00,Light_Load,26.53
2021-02-09 00:00:00,Light_Load,29.88
2021-02-09 01:00:00,Light_Load,5.47
2021-02-09 02:00:00,Light_Load,5.76
2021-02-09 03:00:00,Light_Load,5.29
2021-02-09 04:00:00,Light_Load,5.44
2021-02-09 05:00:00,Light_Load,3.64
2021-02-09 06:00:00,Light_Load,4.39
2021-02-09 07:00:00,Light_Load,5.87
2021-02-09 08:00:00,Light_Load,48.92
2021-02-09 09:00:00,Medium_Load,20.56
2021-02-09 10:00:00,Maximum_Load,27.54
2021-02-09 11:00:00,Maximum_Load,49.68
2021-02-09 12:00:00,Medium_Load,0.0
2021-02-09 13:00:00,Medium_Load,33.73
2021-02-09 14:00:00,Medium_Load,27.79
2021-02-09 15:00:00,Medium_Load,13.9
2021-02-09 16:00:00,Medium_Load,12.06
2021-02-09 17:00:00,Maximum_Load,3.71
2021-02-09 18:00:00,Maximum_Load,4.07
2021-02-09 19:00:00,Maximum_Load,0.18
2021-02-09 20:00:00,Medium_Load,2.05
2021-02-09 21:00:00,Medium_Load,1.3
2021-02-09 22:00:00,Maximum_Load,25.42
2021-02-09 23:00:00,Light_Load,20.99
2021-02-10 00:00:00,Light_Load,21.78
2021-02-10 01:00:00,Light_Load,6.66
2021-02-10 02:00:00,Light_Load,6.55
2021-02-10 03:00:00,Light_Load,6.41
2021-02-10 04:00:00,Light_Load,6.66
2021-02-10 05:00:00,Light_Load,6.08
2021-02-10 06:00:00,Light_Load,5.44
2021-02-10 07:00:00,Light_Load,5.83
2021-02-10 08:00:00,Light_Load,43.13
2021-02-10 09:00:00,Medium_Load,15.3
2021-02-10 10:00:00,Maximum_Load,14.22
2021-02-10 11:00:00,Maximum_Load,48.1
2021-02-10 12:00:00,Medium_Load,0.0
2021-02-10 13:00:00,Medium_Load,30.96
2021-02-10 14:00:00,Medium_Load,42.01
2021-02-10 15:00:00,Medium_Load,47.99
2021-02-10 16:00:00,Medium_Load,29.45
2021-02-10 17:00:00,Maximum_Load,14.22
2021-02-10 18:00:00,Maximum_Load,7.92
2021-02-10 19:00:00,Maximum_Load,31.36
2021-02-10 20:00:00,Medium_Load,4.03
2021-02-10 21:00:00,Medium_Load,19.08
2021-02-10 22:00:00,Maximum_Load,27.97
2021-02-10 23:00:00,Light_Load,40.28
2021-02-11 00:00:00,Light_Load,38.3
2021-02-11 01:00:00,Light_Load,9.97
2021-02-11 02:00:00,Light_Load,5.4
2021-02-11 03:00:00,Light_Load,5.8
2021-02-11 04:00:00,Light_Load,3.78
2021-02-11 05:00:00,Light_Load,3.42
2021-02-11 06:00:00,Light_Load,4.25
2021-02-11 07:00:00,Light_Load,5.0
2021-02-11 08:00:00,Light_Load,71.5
2021-02-11 09:00:00,Medium_Load,28.73
2021-02-11 10:00:00,Maximum_Load,10.4
2021-02-11 11:00:00,Maximum_Load,31.39
2021-02-11 12:00:00,Medium_Load,0.0
2021-02-11 13:00:00,Medium_Load,28.19
2021-02-11 14:00:00,Medium_Load,37.22
2021-02-11 15:00:00,Medium_Load,58.79
2021-02-11 16:00:00,Medium_Load,38.41
2021-02-11 17:00:00,Maximum_Load,24.12
2021-02-11 18:00:00,Maximum_Load,17.93
2021-02-11 19:00:00,Maximum_Load,11.88
2021-02-11 20:00:00,Medium_Load,27.83
2021-02-11 21:00:00,Medium_Load,6.3
2021-02-11 22:00:00,Maximum_Load,58.61
2021-02-11 23:00:00,Light_Load,36.76
2021-02-12 00:00:00,Light_Load,56.92
2021-02-12 01:00:00,Light_Load,5.76
2021-02-12 02:00:00,Light_Load,5.72
2021-02-12 03:00:00,Light_Load,5.58
2021-02-12 04:00:00,Light_Load,5.9
2021-02-12 05:00:00,Light_Load,5.18
2021-02-12 06:00:00,Light_Load,5.44
2021-02-12 07:00:00,Light_Load,5.11
2021-02-12 08:00:00,Light_Load,5.58
2021-02-12 09:00:00,Light_Load,0.0
2021-02-12 10:00:00,Light_Load,0.0
2021-02-12 11:00:00,Light_Load,0.0
2021-02-12 12:00:00,Light_Load,0.0
2021-02-12 13:00:00,Light_Load,0.0
2021-02-12 14:00:00,Light_Load,0.0
2021-02-12 15:00:00,Light_Load,0.0
2021-02-12 16:00:00,Light_Load,0.0
2021-02-12 17:00:00,Light_Load,0.0
2021-02-12 18:00:00,Light_Load,0.0
2021-02-12 19:00:00,Light_Load,0.0
2021-02-12 20:00:00,Light_Load,0.0
2021-02-12 21:00:00,Light_Load,0.0
2021-02-12 22:00:00,Light_Load,3.1
2021-02-12 23:00:00,Light_Load,2.92
2021-02-13 00:00:00,Light_Load,4.46
2021-02-13 01:00:00,Light_Load,3.67
2021-02-13 02:00:00,Light_Load,4.0
2021-02-13 03:00:00,Light_Load,4.39
2021-02-13 04:00:00,Light_Load,4.18
2021-02-13 05:00:00,Light_Load,4.32
2021-02-13 06:00:00,Light_Load,4.79
2021-02-13 07:00:00,Light_Load,4.5
2021-02-13 08:00:00,Light_Load,6.05
2021-02-13 09:00:00,Light_Load,0.0
2021-02-13 10:00:00,Light_Load,0.0
2021-02-13 11:00:00,Light_Load,0.0
2021-02-13 12:00:00,Light_Load,0.0
2021-02-13 13:00:00,Light_Load,0.0
2021-02-13 14:00:00,Light_Load,0.0
2021-02-13 15:00:00,Light_Load,0.0
2021-02-13 16:00:00,Light_Load,0.0
2021-02-13 17:00:00,Light_Load,0.0
2021-02-13 18:00:00,Light_Load,0.0
2021-02-13 19:00:00,Light_Load,0.0
2021-02-13 20:00:00,Light_Load,0.0
2021-02-13 21:00:00,Light_Load,0.0
2021-02-13 22:00:00,Light_Load,4.9
2021-02-13 23:00:00,Light_Load,4.43
2021-02-14 00:00:00,Light_Load,4.93
2021-02-14 01:00:00,Light_Load,4.86
2021-02-14 02:00:00,Light_Load,4.97
2021-02-14 03:00:00,Light_Load,4.54
2021-02-14 04:00:00,Light_Load,3.92
2021-02-14 05:00:00,Light_Load,3.53
2021-02-14 06:00:00,Light_Load,4.39
2021-02-14 07:00:00,Light_Load,4.75
2021-02-14 08:00:00,Light_Load,64.48
2021-02-14 09:00:00,Medium_Load,56.12
2021-02-14 10:00:00,Maximum_Load,21.49
2021-02-14 11:00:00,Maximum_Load,51.91
2021-02-14 12:00:00,Medium_Load,0.0
2021-02-14 13:00:00,Medium_Load,54.18
2021-02-14 14:00:00,Medium_Load,11.63
2021-02-14 15:00:00,Medium_Load,6.66
2021-02-14 16:00:00,Medium_Load,8.68
2021-02-14 17:00:00,Maximum_Load,16.56
2021-02-14 18:00:00,Maximum_Load,2.63
2021-02-14 19:00:00,Maximum_Load,0.0
2021-02-14 20:00:00,Medium_Load,0.04
2021-02-14 21:00:00,Medium_Load,0.0
2021-02-14 22:00:00,Maximum_Load,23.76
2021-02-14 23:00:00,Light_Load,33.84
2021-02-15 00:00:00,Light_Load,32.98
2021-02-15 01:00:00,Light_Load,17.21
2021-02-15 02:00:00,Light_Load,6.12
2021-02-15 03:00:00,Light_Load,5.87
2021-02-15 04:00:00,Light_Load,5.65
2021-02-15 05:00:00,Light_Load,5.47
2021-02-15 06:00:00,Light_Load,5.51
2021-02-15 07:00:00,Light_Load,4.97
2021-02-15 08:00:00,Light_Load,45.86
2021-02-15 09:00:00,Medium_Load,11.66
2021-02-15 10:00:00,Maximum_Load,14.11
2021-02-15 11:00:00,Maximum_Load,51.8
2021-02-15 12:00:00,Medium_Load,0.0
2021-02-15 13:00:00,Medium_Load,23.51
2021-02-15 14:00:00,Medium_Load,32.8
2021-02-15 15:00:00,Medium_Load,35.17
2021-02-15 16:00:00,Medium_Load,23.15
2021-02-15 17:00:00,Maximum_Load,10.8
2021-02-15 18:00:00,Maximum_Load,14.9
2021-02-15 19:00:00,Maximum_Load,11.74
2021-02-15 20:00:00,Medium_Load,0.79
2021-02-15 21:00:00,Medium_Load,1.01
2021-02-15 22:00:00,Maximum_Load,29.48
2021-02-15 23:00:00,Light_Load,25.56
2021-02-16 00:00:00,Light_Load,32.04
2021-02-16 01:00:00,Light_Load,5.76
2021-02-16 02:00:00,Light_Load,5.18
2021-02-16 03:00:00,Light_Load,5.26
2021-02-16 04:00:00,Light_Load,4.97
2021-02-16 05:00:00,Light_Load,5.18
2021-02-16 06:00:00,Light_Load,5.94
2021-02-16 07:00:00,Light_Load,5.18
2021-02-16 08:00:00,Light_Load,3.31
2021-02-16 09:00:00,Light_Load,0.0
2021-02-16 10:00:00,Light_Load,0.0
2021-02-16 11:00:00,Light_Load,0.0
2021-02-16 12:00:00,Light_Load,0.0
2021-02-16 13:00:00,Light_Load,0.0
2021-02-16 14:00:00,Light_Load,0.0
2021-02-16 15:00:00,Light_Load,0.0
2021-02-16 16:00:00,Light_Load,0.0
2021-02-16 17:00:00,Light_Load,0.0
2021-02-16 18:00:00,Light_Load,0.0
2021-02-16 19:00:00,Light_Load,0.0
2021-02-16 20:00:00,Light_Load,0.0
2021-02-16 21:00:00,Light_Load,0.0
2021-02-16 22:00:00,Light_Load,4.32
2021-02-16 23:00:00,Light_Load,3.89
2021-02-17 00:00:00,Light_Load,5.76
2021-02-17 01:00:00,Light_Load,4.57
2021-02-17 02:00:00,Light_Load,4.68
2021-02-17 03:00:00,Light_Load,4.5
2021-02-17 04:00:00,Light_Load,6.41
2021-02-17 05:00:00,Light_Load,6.26
2021-02-17 06:00:00,Light_Load,4.86
2021-02-17 07:00:00,Light_Load,5.87
2021-02-17 08:00:00,Light_Load,4.1
2021-02-17 09:00:00,Light_Load,0.0
2021-02-17 10:00:00,Light_Load,0.0
2021-02-17 11:00:00,Light_Load,0.0
2021-02-17 12:00:00,Light_Load,0.0
2021-02-17 13:00:00,Light_Load,0.0
2021-02-17 14:00:00,Light_Load,0.0
2021-02-17 15:00:00,Light_Load,0.0
2021-02-17 16:00:00,Light_Load,0.0
2021-02-17 17:00:00,Light_Load,0.0
2021-02-17 18:00:00,Light_Load,0.0
2021-02-17 19:00:00,Light_Load,0.0
2021-02-17 20:00:00,Light_Load,0.0
2021-02-17 21:00:00,Light_Load,0.0
2021-02-17 22:00:00,Light_Load,3.92
2021-02-17 23:00:00,Light_Load,3.49
2021-02-18 00:00:00,Light_Load,3.1
2021-02-18 01:00:00,Light_Load,3.67
2021-02-18 02:00:00,Light_Load,3.42
2021-02-18 03:00:00,Light_Load,4.75
2021-02-18 04:00:00,Light_Load,3.38
2021-02-18 05:00:00,Light_Load,3.1
2021-02-18 06:00:00,Light_Load,4.32
2021-02-18 07:00:00,Light_Load,3.13
2021-02-18 08:00:00,Light_Load,4.03
2021-02-18 09:00:00,Light_Load,0.0
2021-02-18 10:00:00,Light_Load,0.0
2021-02-18 11:00:00,Light_Load,0.0
2021-02-18 12:00:00,Light_Load,0.0
2021-02-18 13:00:00,Light_Load,0.0
2021-02-18 14:00:00,Light_Load,0.0
2021-02-18 15:00:00,Light_Load,0.0
2021-02-18 16:00:00,Light_Load,0.0
2021-02-18 17:00:00,Light_Load,0.0
2021-02-18 18:00:00,Light_Load,0.0
2021-02-18 19:00:00,Light_Load,0.0
2021-02-18 20:00:00,Light_Load,0.0
2021-02-18 21:00:00,Light_Load,0.0
2021-02-18 22:00:00,Light_Load,3.56
2021-02-18 23:00:00,Light_Load,4.18
2021-02-19 00:00:00,Light_Load,3.46
2021-02-19 01:00:00,Light_Load,3.85
2021-02-19 02:00:00,Light_Load,4.03
2021-02-19 03:00:00,Light_Load,4.07
2021-02-19 04:00:00,Light_Load,5.58
